order_id,is_callcenter
1350389,0.008986671463989944
1356198,0.019719847088163715
1352690,0.003629679409761285
1342450,0.0031143313374004805
1360507,0.9972938552859502
1363645,0.53990839150856
1365782,0.9659510908648916
1356398,0.007928188191796344
1345328,0.28428576629699487
1343118,0.0013631880264180806
1345981,0.011028668522348475
1342946,0.19096174973330776
1342966,0.18343699938021563
1373074,0.0016580598434905258
1373127,0.15239809412133287
1358080,0.006393174112531868
1358688,0.9974529648419401
1367063,0.004313325806570167
1357454,0.5610888243848275
1357198,0.9875745900585102
1358437,0.022340381159691947
1358797,0.9984033484994759
1365703,0.6082052488922087
1366744,0.8058201122664582
1342311,0.23888891168282814
1341014,0.004063060342714653
1359903,0.0011992480446203996
1356984,0.9955282958577435
1342207,0.024630179600663493
1342181,0.4820118968870638
1342344,0.006407614499485852
1341543,0.46883362896197806
1353718,0.5201139806292817
1353553,0.9928933829520727
1372351,0.9802146896450228
1360077,0.0017511256613050071
1358159,0.9813844231460381
1364795,0.9830173743519525
1365032,0.5180151691764725
1365331,0.00375641067414583
1350728,0.010664633131931408
1351854,0.19674625206856347
1355743,0.008436861126737309
1348240,0.0024142905933463477
1343522,0.9984044399345408
1344957,0.0023616514516002726
1345583,0.2622607451717228
1370148,0.9998844368579358
1368504,0.011285636250763105
1371492,0.004630142189866676
1372826,0.0017093108277918335
1347830,0.969280633594602
1343680,0.0032061737930028067
1367812,0.006913782335238061
1359902,0.020823576896379297
1372220,0.9910005043474659
1343535,0.024071575891404556
1364720,0.06010338922252045
1357391,0.9993324666933575
1363434,0.6036751382308164
1364696,0.007268334047853227
1366509,0.0033260084230727844
1357863,0.970841044669165
1367313,0.007282940844718436
1368832,0.6161133746275076
1367931,0.14504339034266586
1367964,0.0034974857659014888
1344981,0.0018231032825532934
1343095,0.3347455411062443
1349000,0.96897005633315
1358106,0.004177748957235372
1357587,0.3132599651578867
1356503,0.00457734998991469
1356471,0.006382410951788389
1371336,0.9379062596516446
1370502,0.04395352874040043
1364550,0.1514053012102056
1359583,0.7075076351850678
1346613,0.97761315625493
1359795,0.992681043897076
1356437,0.002843018853618103
1356373,0.01196481497032876
1354658,0.9998484739419147
1345566,0.0036346452203161565
1371553,0.009006896794805184
1344887,0.006376956436293306
1345493,0.004975316368461515
1360412,0.005729719689053891
1366620,0.5430555584808722
1357921,0.9912104948376793
1370554,0.0015888448295895256
1373107,0.0028402457873945445
1372423,0.0085648481200324
1343099,0.9805985062272465
1344627,0.2542832795288178
1372641,0.992719649918911
1373135,0.9708491711353222
1370410,0.27288728073810287
1368669,0.0603687924855876
1368904,0.991411647333186
1370541,0.003549435127236983
1372065,0.9998293095100266
1371282,0.009626810625035776
1372361,0.572360670869861
1345430,0.9953112592517415
1347802,0.01092020844174893
1342724,0.0319602835923085
1343107,0.040493177003049455
1346116,0.9777988633286212
1367087,0.9958372202869684
1349131,0.9971610854341174
1369999,0.002695233837965447
1364689,0.9613272855421409
1360638,0.0054986638171746795
1348455,0.4941944164968068
1343874,0.004642214667467259
1343045,0.995084504834852
1367652,0.30086677070874684
1363756,0.9728717838977515
1360940,0.0024610162932311645
1371684,0.9827361140458544
1371477,0.002347414748326542
1369886,0.004066110817734437
1348611,0.3513702686150466
1343591,0.5228993462518015
1368347,0.9798512968596855
1369793,0.00507149057006392
1370973,0.992042886965612
1371197,0.005625599251044163
1372266,0.06790400474742735
1372817,0.6608112288794914
1345496,0.9987004048484939
1356312,0.9850003246626547
1342433,0.75024588188064
1346306,0.9917031452377509
1369016,0.9575689401889089
1367483,0.04213213210185399
1353129,0.26843083445901156
1352949,0.9702282945265094
1371721,0.004961552521361419
1344104,0.011243855668836018
1350500,0.05101137541080961
1350807,0.9499871168863976
1351247,0.9906668788201164
1350477,0.9687013461087819
1363758,0.0020241230129745434
1359810,0.9918842996814881
1358682,0.002104761173122633
1361094,0.9945848080744634
1361100,0.9901086900617471
1371902,0.36913487437461606
1342981,0.006720034707849568
1371732,0.5883375959802553
1343488,0.9979099603286954
1368830,0.9956002947505994
1372406,0.4019973637674041
1371022,0.9928986422097161
1348725,0.9993769641286167
1345979,0.9957543402253038
1345897,0.5357205671809973
1364337,0.4518182542603055
1348073,0.9946534481807426
1341145,0.01504268468392404
1340830,0.7185470750084471
1345452,0.00446013403125508
1367741,0.9831281041795967
1345471,0.0021871688270560644
1359779,0.021862536562280932
1358647,0.05396994955219853
1352501,0.010084393748381167
1345571,0.998410827588541
1345002,0.005821213039257696
1344913,0.03525589683778376
1370215,0.006803508102110937
1373067,0.3551264818748375
1370542,0.02010761181000625
1369504,0.3621461610956654
1369904,0.5214956896158808
1346352,0.9942228073209385
1349974,0.49708589188390134
1371539,0.018768432285565514
1368768,0.01286091000675986
1355146,0.9839096158528563
1370598,0.002035688871535312
1345833,0.016287442496822065
1344088,0.006346419437500066
1354902,0.0021893050499177803
1353826,0.038117031438746604
1353599,0.5436629169150327
1354846,0.9799351354104713
1347866,0.5199160768804684
1369146,0.0054949537573548285
1371413,0.23594960937196632
1372836,0.0010319996135567697
1372935,0.0014928606816377334
1368709,0.005952891337862114
1344636,0.8304432315951465
1344783,0.9564204143344861
1367569,0.03484086265785819
1371655,0.9857796298886704
1367466,0.9828152073736741
1368342,0.9930810048964077
1348866,0.29831765934670773
1342699,0.9732430195493441
1355877,0.01114377616493372
1367990,0.0022631770224707014
1342571,0.02686348349374987
1350640,0.006946469854242835
1350620,0.9811849552123765
1347247,0.964104242165629
1366888,0.9967103866057211
1345751,0.002605437082865353
1358927,0.19595141939087773
1359952,0.9951058927450986
1359815,0.00703535184954904
1355371,0.0007436762295168612
1357789,0.9948306337626975
1357394,0.003031004358199949
1358558,0.09476437309923216
1355228,0.9367791553588973
1355815,0.5345083333652428
1354508,0.8881597967179737
1352699,0.9551167917043113
1351607,0.23044123438949096
1349743,0.009400556556370274
1351471,0.0013773557970231738
1368491,0.01225780497087114
1344928,0.9964824597997555
1366978,0.002044369200621725
1356380,0.9311737197903258
1355069,0.05559789842557634
1350581,0.4732873015748648
1344673,0.9835268910586618
1371535,0.9673398619187369
1344550,0.3602978397659848
1368690,0.005518589563284922
1358494,0.001658790197585332
1358333,0.23469277014130638
1357738,0.004540985736180574
1370548,0.001711301815717649
1358389,0.0013590367409371394
1358011,0.001903478784317995
1366542,0.3226227793301401
1372782,0.0018077349985780604
1371823,0.9959839308487933
1341730,0.0020655213854492514
1353177,0.0028920532336921437
1353304,0.015726331130016123
1347748,0.9890447144877399
1367921,0.06973241342988014
1367810,0.012757207932107818
1352847,0.006397940909995263
1347619,0.9873610931737814
1371993,0.3442526002137593
1363637,0.9899090028112497
1353630,0.004196286217631716
1342751,0.004235719487683263
1372830,0.34478440078850536
1369073,0.9704909105818227
1369195,0.005060063120268494
1369882,0.7869434150205251
1368738,0.9781090467761794
1368667,0.00723044748212869
1355685,0.0019351270734555164
1353587,0.9931712552190247
1353481,0.5275435021834829
1342922,0.0014213421990236122
1342914,0.0019935676198455585
1348640,0.0027291059968780835
1371513,0.0020784381999154945
1367312,0.005890580194805494
1345891,0.9689066753041917
1367089,0.8904368831949703
1348762,0.9960964792143737
1348586,0.29457010391469746
1368744,0.16039658744743676
1368638,0.6135808218744991
1368930,0.9809649099185108
1371247,0.9933989606488557
1346486,0.0029357325033692013
1346518,0.0050261957932750245
1372443,0.9872634080208798
1367930,0.0060255084485959145
1372124,0.001233061212664279
1367468,0.7650931646678906
1372589,0.00869949678308239
1347785,0.004744890664102326
1368432,0.015192435320053935
1368794,0.8532971937734423
1371959,0.06191899546910816
1346604,0.9314416184899323
1358094,0.0037587228277880576
1366730,0.9966681700549186
1358848,0.0059160107862944716
1367531,0.9869549442246062
1353862,0.0019389443328716104
1353993,0.003078587666186107
1367644,0.004948582909614914
1344057,0.002180285407776245
1368574,0.3441839360281929
1369603,0.1407605278029132
1370419,0.029831143153511163
1353970,0.8586054016118523
1360929,0.9622462433320088
1360958,0.4305883953263213
1354642,0.9955317448896975
1340905,0.9826328870776971
1351156,0.30724391138578766
1350233,0.9615248872029923
1359085,0.017006336914869146
1371950,0.9864562503934491
1347174,0.003895375566260335
1365317,0.05699451112526376
1354768,0.026629957194804998
1365265,0.3705234919046589
1340880,0.5462273364173591
1340913,0.9973114672755559
1340966,0.9632952789882766
1355230,0.003847137387632219
1356136,0.6191082153737023
1350020,0.06829634257834286
1340856,0.38675290279767927
1354769,0.380533094263829
1353271,0.4341328197278853
1353070,0.0858017876296639
1355774,0.0027356672890924997
1355262,0.004472211338498992
1349230,0.0021638452892312667
1364390,0.3025832343751164
1365046,0.9911267035352123
1359792,0.03466750109426441
1359748,0.24653118747396624
1360415,0.005317101846013703
1357995,0.6367047215975666
1348105,0.9738002517652781
1371651,0.020600355626319674
1342920,0.005001754997876455
1345439,0.32350882144274445
1372645,0.9721442518651594
1351118,0.006435403319337235
1352738,0.9929748770902911
1353169,0.2596226369415415
1353542,0.0015633679997854642
1353795,0.6440490708156138
1359120,0.0015273212943430546
1358214,0.003992009097408618
1356981,0.9748625281099939
1349760,0.011845790353648756
1341238,0.22971861762042953
1358208,0.2610500443906956
1341314,0.5036025732453585
1370963,0.9101151926072679
1371829,0.7011735671461263
1348057,0.005218713882167444
1345668,0.9901381954359707
1372854,0.9957346908686937
1371559,0.9889522724028603
1345321,0.9970819504556788
1347664,0.9769029159914241
1360465,0.003593904061005516
1360680,0.015764881249400103
1358293,0.0011255389725977384
1357682,0.003735010041855691
1357406,0.010383086944981237
1357531,0.0047626218182828
1358155,0.978718113043963
1358217,0.049896271378480475
1358528,0.009316903118100165
1359811,0.004620390244232002
1360997,0.032038898623163566
1366013,0.7790287428521129
1366663,0.23478496633900722
1356190,0.0024498888635341295
1351137,0.19517830327692895
1357413,0.001195810248507145
1357145,0.06179010813676348
1342872,0.703881331743461
1346611,0.9252342907094523
1346677,0.008777478205205374
1346361,0.0017191007837133834
1367277,0.009471212281965674
1367288,0.02076745877328387
1348263,0.9952213741957848
1346156,0.0063802442038703965
1345760,0.5257069730695356
1345632,0.0028927383894152363
1345570,0.03000969839086787
1353791,0.0013009169131542524
1358142,0.0033948838415741563
1353436,0.03346234969473647
1349935,0.00679609025324392
1365818,0.39440865483984966
1348064,0.9875529694209237
1370263,0.9742863359047577
1344120,0.4216154083158094
1344730,0.9840565569872405
1371544,0.9772803299720636
1371390,0.0016945383620260357
1371030,0.04524051540088544
1371035,0.0020782960151280254
1371220,0.017882900205028425
1371887,0.26631699395457
1371860,0.9788143600248429
1371817,0.9862240123792149
1372547,0.31022586391258683
1368890,0.38756810742764947
1370064,0.2944764828193523
1344047,0.0016900555619590936
1360818,0.32648306599370136
1360964,0.007090299464607767
1347229,0.0007858249893732141
1361056,0.004716884312776312
1360202,0.0030189281135063143
1370228,0.9908541151515889
1347953,0.9949553650568569
1359867,0.9941650101331643
1357650,0.9982657475897603
1364963,0.002958663082251047
1348044,0.051546130105137145
1348001,0.03217961629092213
1369172,0.007546602085560322
1371365,0.9476692851307481
1360817,0.022687565290002515
1372377,0.9940870965761955
1348568,0.15222386999454704
1348554,0.1695459181281338
1369799,0.0015567021610157824
1368977,0.3627989282212737
1343282,0.3391319025488411
1352667,0.023505766738079595
1353985,0.7931646068254957
1364596,0.3694027127264557
1360813,0.9820712066235898
1364329,0.928674381928898
1350695,0.533450276094442
1350279,0.0022191250497842667
1354497,0.02455544363769508
1354548,0.04595252659327068
1358130,0.987684585856054
1357530,0.007566233985028812
1357542,0.0021403542173080727
1359572,0.9920395211465877
1365700,0.9896544277069571
1357918,0.03596536528957234
1357979,0.2533662985666231
1364924,0.011565653819923782
1365857,0.5623092825823843
1364989,0.47343187512535384
1373024,0.14539655641226099
1370307,0.0018462711219055586
1346640,0.0013254795652553014
1346643,0.11729662245061409
1368898,0.38910388975666
1368660,0.9618632384566377
1370184,0.001750581491112009
1370579,0.23713518261394462
1346580,0.39667107086502357
1348185,0.9941124083475497
1367542,0.9341597153669728
1345448,0.02052793550126542
1345432,0.024574889038769383
1346236,0.9644247103762938
1370972,0.9789995111858982
1370506,0.16227517453444784
1370384,0.28709150226463687
1368655,0.5184303626774882
1368892,0.011605676831563773
1368911,0.01879590555337426
1347817,0.027390278756624364
1344118,0.2090138788663922
1372525,0.9876100755831818
1358908,0.95688883667973
1357895,0.004820440500030037
1360772,0.004948628676352262
1365599,0.6542684829169602
1365647,0.01666507619032997
1369833,0.3193390827332958
1369668,0.035004044955277154
1369118,0.005780577375768456
1371093,0.023863048394100177
1371201,0.9916537859679985
1371503,0.9970756938053131
1371826,0.9984149319126192
1371717,0.9854107095504353
1345607,0.17007703587908174
1343363,0.017515335573802596
1372094,0.11255504538445348
1350101,0.988973238395276
1355202,0.9957985258311381
1347778,0.0013500929775680688
1367713,0.0022471526605461374
1347111,0.23842183883863147
1367176,0.4964109574168668
1348469,0.47578571737011616
1344148,0.004315309205377752
1349934,0.022486178392086827
1354814,0.49095091975504856
1352355,0.5369283612053881
1358898,0.009401905116833387
1345604,0.0060553282588859435
1371533,0.0022062677302708577
1344151,0.6220218747303311
1370182,0.006842784737287344
1368688,0.00902022310350912
1343288,0.44547475523830193
1371656,0.23394757145002545
1371660,0.0021655923232119867
1343925,0.9933094388267479
1352815,0.004104475537865591
1348605,0.004815049175375902
1345240,0.3145922818942822
1371819,0.0011479378705583183
1348171,0.028670914016137253
1348294,0.008128209703503008
1348239,0.008071738891432869
1344825,0.3843973104813187
1369971,0.012737673272114525
1369599,0.9879724293135735
1349789,0.013881820183309693
1353631,0.9871111412497571
1354630,0.006956069420578352
1358726,0.0013606880841829747
1361301,0.32826777485961317
1369696,0.9556328311214436
1368467,0.010259984115039944
1368469,0.9962268599245107
1346267,0.002325848574398724
1343789,0.4252404858354158
1369817,0.6568233967068989
1370350,0.9775211482547815
1370211,0.014218021236258503
1371096,0.012404716593535129
1371734,0.6096917401601051
1342823,0.484667188346586
1371144,0.015722031095534807
1372969,0.23601622644328762
1373158,0.9794677649033974
1369573,0.013717464170545033
1369203,0.338748416544035
1367962,0.9974058890343326
1368407,0.980229949313901
1344169,0.9770904663273866
1345915,0.27393552531871834
1345211,0.002772876904420576
1348164,0.002011095931057344
1367234,0.30579558374598437
1349150,0.21440584102034196
1347731,0.014735681088023825
1346240,0.32502523942925043
1352328,0.38245042247330013
1349257,0.0019367179440904006
1342495,0.0030075301666053463
1341372,0.2930398673343378
1342774,0.35497158288312036
1369611,0.01382972382701136
1347232,0.01428978532691908
1348114,0.5217558489811087
1348921,0.030152660335436725
1348885,0.006532708493911452
1370091,0.5496426007785009
1372834,0.036553057935612095
1370442,0.3767505716178534
1369557,0.0055497302406149664
1368451,0.007692450895315333
1347529,0.005817900286210108
1345832,0.003324130061997768
1347336,0.21504875130273168
1370269,0.04481578374372117
1370156,0.0035019198710242406
1370539,0.2907059064508262
1368006,0.0043781663131377
1367781,0.008469891850306778
1372034,0.029088306443975274
1372407,0.12234904138461447
1344837,0.6620935831270508
1345507,0.013448154244689363
1346032,0.9888314176631448
1343089,0.004650801230696694
1343584,0.03156454209419909
1343507,0.005494008890795473
1343438,0.006731425250484676
1349054,0.05467386256490282
1349070,0.3839054072426104
1367173,0.007209414797018656
1348076,0.007365485981951766
1347385,0.004841374049817328
1346600,0.5796972554419871
1348660,0.0017601138682768428
1360140,0.35453909738848716
1371669,0.5078565815278732
1370248,0.0030541608316245607
1344797,0.08708222219553438
1348677,0.5912253613602718
1371821,0.9967607261435844
1372615,0.5148365231389727
1372700,0.9471286026500991
1348907,0.3607029946524142
1343281,0.9892541372571819
1343967,0.06731808708470699
1356555,0.004974447016679734
1347857,0.9889289638382475
1346505,0.017200722378950907
1348443,0.006643819828519459
1348340,0.9960023736876265
1348859,0.4427554487283904
1344671,0.7386539054748604
1344144,0.046463540425054614
1370577,0.007309163976464776
1369008,0.9822820484629521
1368374,0.9866851645485609
1368411,0.9952100919017591
1368912,0.0018265984635150686
1363588,0.9775836927127854
1346391,0.0015569459524571454
1347164,0.013589110589816322
1340964,0.0036083554306538482
1342680,0.4262597562009663
1372314,0.858207399010688
1349119,0.8344002485560075
1371699,0.0057827215464123505
1371032,0.9962348608054128
1370180,0.9980772494805441
1346419,0.9892582149180016
1349019,0.0019300871193420367
1343514,0.009532364286621383
1346227,0.807780181658807
1370511,0.4285226049559961
1342912,0.011467434106479145
1341023,0.027894077062954662
1367244,0.2004666874677089
1348002,0.35585658232817524
1360516,0.9686551965927102
1363710,0.4043069293589848
1366558,0.010625726465765466
1370475,0.01186734891309989
1369887,0.9270347269675013
1368831,0.532984980571516
1372412,0.006415424445602454
1343240,0.9715659064224922
1345988,0.0025104803422008755
1347574,0.0022152090335508237
1367965,0.9455610636017048
1367824,0.7073193170942406
1372538,0.003231685995398538
1351245,0.19966835191056623
1351051,0.02751798607004444
1342171,0.018550263062687828
1341793,0.012163016511396249
1342233,0.004263462869047873
1351375,0.988426568716047
1351590,0.002151598571145335
1372028,0.019622301170337378
1367659,0.6703307228592587
1372920,0.007682946991266557
1372681,0.9989840368434486
1346511,0.008520947363734935
1358153,0.010449805230531496
1366649,0.000937587695964962
1372317,0.3059172677429893
1343141,0.9977316199335003
1352758,0.003370842878159003
1355793,0.013291441589684106
1355914,0.00833490638221605
1349094,0.0028818485859164167
1373004,0.003371353232416321
1371695,0.4033818273355041
1371770,0.008425028284891663
1365593,0.10050581552876418
1349260,0.23765141860570427
1344873,0.0020814937039742333
1350001,0.29018619984218597
1352848,0.0029160707537123584
1352579,0.0040954339701908
1354801,0.36377463890865136
1355756,0.005033257816654341
1356132,0.01913642768166356
1341778,0.0010739045498046745
1340782,0.00590326779717143
1347844,0.21268467688686415
1358638,0.9885343815629545
1360732,0.6325031763038089
1359604,0.004428155031418775
1363421,0.006456336097834336
1365905,0.5125776551022627
1351636,0.8023095735911133
1347240,0.0441296348271212
1368338,0.0017398425717199042
1348713,0.05223176739522807
1363644,0.9803410791241278
1360357,0.00281935955042636
1357756,0.0036120965571910064
1341408,0.9899208759841513
1358723,0.346666779761241
1364876,0.7069872023350144
1348613,0.004471068606310938
1350392,0.017037341968837477
1364576,0.993409703216451
1371945,0.047107560468760475
1343724,0.2641412601821794
1344723,0.0026984175927061873
1344782,0.0021016148573117957
1343810,0.4482184488766485
1346130,0.012037352644589452
1372609,0.0013363161300830252
1370416,0.3778599981117197
1343137,0.9919743167462579
1345465,0.047257533904252996
1343733,0.18680277877605497
1355822,0.004732849009761294
1353449,0.9660492933794834
1357138,0.005065287558030426
1357000,0.9692376788015049
1358507,0.3328885142539082
1348759,0.4343320562069117
1348774,0.4245733640500578
1354664,0.9950109528733194
1350903,0.09082402775636658
1356330,0.05172040891838267
1371578,0.9850814697233249
1347851,0.9897795447992366
1367989,0.023022494596495965
1368309,0.1770174258215294
1343183,0.0021991544718692807
1340988,0.002017988370980421
1341558,0.40467823134458614
1341409,0.4261326665276509
1344011,0.9840927546901198
1343636,0.005068774181599266
1371497,0.9839420637485392
1368827,0.009468132341211912
1364562,0.005533204973010501
1363530,0.08244426889963292
1372807,0.485491596374409
1348104,0.0019349436888916915
1360779,0.468850026483644
1360657,0.009430375521615918
1360051,0.9043080387432716
1358004,0.9815737652495993
1359882,0.5522549714417124
1357181,0.0049168193083667915
1357776,0.9909140623196036
1363460,0.2373592968957648
1357969,0.013222627677500275
1341743,0.004131070946586442
1344688,0.9937281183707537
1369151,0.21353798162770518
1370061,0.43465252063252646
1349991,0.9921560587215571
1346609,0.30254183280125707
1360316,0.570363116512579
1360418,0.046012843687425344
1357308,0.0042867885504077165
1350229,0.42511868214662035
1350445,0.27067285602346847
1358157,0.21919514628676626
1358498,0.868126645744304
1363337,0.9858522987935002
1342901,0.0014264746187552216
1354725,0.003835241976256814
1355935,0.9983722736458831
1353722,0.9999600067243515
1359906,0.002425888444271846
1344171,0.001917513722584587
1349008,0.01439033025726476
1354052,0.9869333279355688
1359657,0.5127692470089754
1354615,0.9932747825303203
1351021,0.0025945944368679637
1367297,0.24200282385543348
1370404,0.0066287650701696834
1372067,0.0062009606273356705
1342808,0.015943304219750046
1343032,0.3490476222058583
1343498,0.9577186500584489
1368784,0.9938671217167631
1369839,0.9936722430871796
1358928,0.9881761038751465
1354711,0.00932913080990289
1357892,0.006805138891077826
1365534,0.9792001560362108
1364742,0.4363268264286263
1364420,0.8312552299240815
1350580,0.009671236870540953
1354057,0.002024436400581769
1360546,0.4655616691870764
1357239,0.9818973010204493
1363505,0.5085971900663184
1365909,0.5172585539669032
1353840,0.999813435889947
1354617,0.031542813134503446
1343180,0.25478628224100375
1370171,0.0023445494887646234
1368702,0.9726863144016484
1372758,0.025400250403621767
1345359,0.8587137624449517
1343443,0.008296530381500682
1367854,0.012533862584265662
1347259,0.4177996571075546
1372997,0.0019331256998735954
1370347,0.9944492962375577
1369503,0.006514708751707499
1343326,0.0038356707434017484
1348700,0.003576576142637445
1367892,0.005521449620734148
1341530,0.3579266709172363
1372864,0.07744374958004466
1347246,0.027993562141600748
1372658,0.28078083829265243
1346619,0.012967749269034028
1347381,0.004780207857615594
1371049,0.0046474266725426705
1346357,0.028348029252232676
1370259,0.016069496243851723
1361079,0.9701226159294091
1359024,0.008078672464620476
1355276,0.015554462346049956
1341820,0.0020632461070403513
1356962,0.9953038517901701
1357121,0.5343942078190509
1360100,0.9954618833315734
1358678,0.7287676835958267
1367552,0.00614748902177611
1348134,0.0016797537762490466
1364548,0.041407937732501655
1348819,0.3497271565527168
1369128,0.001625363611169862
1370322,0.994834756458522
1368373,0.031591219718302456
1371689,0.0035014863349289134
1344674,0.48467609076896334
1347752,0.006031642685435861
1345793,0.0024574485463470545
1357087,0.9549143688497801
1342714,0.9895265637877317
1357064,0.38439433654446087
1357606,0.02184840939258531
1364894,0.4624521003478809
1364400,0.24616472783372412
1364491,0.049813648216838514
1366613,0.9719257482851695
1360108,0.0029058376835592818
1357884,0.04033750090091099
1366957,0.02014873738119825
1347185,0.018636553338410786
1347535,0.9937221718494696
1370124,0.004809340432290529
1372768,0.9911667387383704
1358962,0.0047890759513315485
1364590,0.25500863544593094
1360409,0.0029154392454235145
1343691,0.0033019472264236775
1371794,0.9812968621569064
1367986,0.9444942361081052
1343916,0.005252564146471725
1346522,0.2924528146698572
1367253,0.4306918911486193
1348991,0.052234547081314676
1346143,0.010251549860921836
1348947,0.5148980206456895
1346077,0.004354895434282256
1368923,0.005493844261465153
1345658,0.0027521511435865125
1349040,0.911914472075234
1341174,0.03533438361986743
1367494,0.032148987313024936
1346076,0.010016702141750267
1366415,0.22071212442422808
1346268,0.9970799130951905
1369096,0.9968850227981698
1367628,0.9825084106010057
1357382,0.003370622308676732
1372315,0.007770974471199666
1342896,0.0035683564424992503
1345228,0.026580422156452906
1363489,0.973035917155805
1371936,0.0032149871696850033
1345199,0.006786370699766758
1344743,0.02306585920038431
1367478,0.9927077344750835
1368664,0.6445860883534218
1368797,0.09824528305322829
1369109,0.5669814625043792
1371517,0.006769162106824961
1346228,0.056470427832220255
1369180,0.0015333197336569824
1347776,0.564234143645257
1344868,0.38430816730347056
1368934,0.02167323686855298
1371357,0.06822029991193798
1355279,0.010847648264769692
1352786,0.9624917227810728
1355986,0.0038222026607989566
1369529,0.9935199883041983
1369752,0.7055549622869712
1370046,0.004394227379451784
1358912,0.45350067288234974
1360514,0.7785703049007311
1364866,0.30124563904738
1360023,0.5808439753217833
1348843,0.0074067887613730255
1343899,0.0057837348026249435
1348804,0.002627960739846809
1352889,0.03030985613766415
1371167,0.008194755706503151
1347489,0.9821036408425644
1367982,0.003426576313327887
1357206,0.0027437580103926175
1370456,0.449143676729725
1369564,0.9875159718373901
1366468,0.47803119499973684
1366679,0.39694263636030785
1342943,0.9942117095074251
1349041,0.04439006639941546
1343968,0.003843543848596088
